,Year,Commodity,State,Yield_lb_per_acre,Acres_Harvested,Price_in_CWT,HUMIDITY_%,PH_soil_type,Population,prop_topic_RO,prop_topic_GE,prop_topic_WE
1337,2015,CORN,PENNSYLVANIA,8232.0,940000,6.928571429,70,6.887005997,12789.838,0.026905829596412557,0.1743273542600897,0.7987668161434978
1338,2014,CORN,PENNSYLVANIA,8624.0,1030000,7.035714286,67,6.8444019,12792.392,0.05401459854014599,0.2291970802919708,0.7167883211678832
1339,2014,CORN,PENNSYLVANIA,8624.0,1030000,7.035714286,67,6.8444019,12792.392,0.0020422055820285907,0.19264805990469708,0.8053097345132744
1340,2013,CORN,PENNSYLVANIA,8176.0,1090000,8.339285714,71,5.786058032,12779.538,0.05032822757111598,0.2210065645514223,0.7286652078774617
1341,2013,CORN,PENNSYLVANIA,8176.0,1090000,8.339285714,71,5.786058032,12779.538,0.0033812341504649195,0.15722738799661876,0.8393913778529163
1342,2019,WHEAT,PENNSYLVANIA,4380.0,140000,7.45,67,6.077886012,12798.883,0.222521915037087,0.17801753202966958,0.5994605529332434
1343,2019,WHEAT,PENNSYLVANIA,4380.0,140000,7.45,67,6.077886012,12798.883,0.018192488262910797,0.19718309859154928,0.7846244131455399
1344,2018,WHEAT,PENNSYLVANIA,3900.0,145000,8.0,68,6.397995609,12809.107,0.2668661181750187,0.2908002991772625,0.44233358264771877
1345,2018,WHEAT,PENNSYLVANIA,3900.0,145000,8.0,68,6.397995609,12809.107,0.01974479516453996,0.3173942243116185,0.6628609805238415
1346,2017,WHEAT,PENNSYLVANIA,4320.0,150000,7.833333333,69,5.767372539,12794.679,0.11925795053003534,0.18992932862190812,0.6908127208480566
1347,2017,WHEAT,PENNSYLVANIA,4320.0,150000,7.833333333,69,5.767372539,12794.679,0.008186900958466454,0.1477635782747604,0.8440495207667732
1348,2016,WHEAT,PENNSYLVANIA,4080.0,150000,7.683333333,71,7.079973241,12788.468,0.21935483870967742,0.20092165898617512,0.5797235023041475
1349,2016,WHEAT,PENNSYLVANIA,4080.0,150000,7.683333333,71,7.079973241,12788.468,0.039973351099267154,0.19586942038640906,0.7641572285143238
1350,2015,WHEAT,PENNSYLVANIA,3900.0,175000,8.166666667,67,5.893332378,12789.838,0.14209115281501342,0.20732797140303844,0.6505808757819481
1351,2015,WHEAT,PENNSYLVANIA,3900.0,175000,8.166666667,67,5.893332378,12789.838,0.026905829596412557,0.1743273542600897,0.7987668161434978
1352,2014,WHEAT,PENNSYLVANIA,3900.0,150000,8.6,71,7.058222596,12792.392,0.05401459854014599,0.2291970802919708,0.7167883211678832
1353,2014,WHEAT,PENNSYLVANIA,3900.0,150000,8.6,71,7.058222596,12792.392,0.0020422055820285907,0.19264805990469708,0.8053097345132744
1354,2013,WHEAT,PENNSYLVANIA,4080.0,155000,10.46666667,67,5.78270695,12779.538,0.05032822757111598,0.2210065645514223,0.7286652078774617
1355,2013,WHEAT,PENNSYLVANIA,4080.0,155000,10.46666667,67,5.78270695,12779.538,0.0033812341504649195,0.15722738799661876,0.8393913778529163
1356,2018,OATS,SOUTH CAROLINA,1984.0,7000,12.34375,73,6.269663963,5091.702,0.4515539305301645,0.1956124314442413,0.35283363802559414
1357,2018,OATS,SOUTH CAROLINA,1984.0,7000,12.34375,73,6.269663963,5091.702,0.02513291445142581,0.318994683421943,0.6558724021266312
1358,2017,OATS,SOUTH CAROLINA,1632.0,8000,11.375,70,5.892913826,5027.102,0.2023121387283237,0.16377649325626203,0.6339113680154143
1359,2017,OATS,SOUTH CAROLINA,1632.0,8000,11.375,70,5.892913826,5027.102,0.008620689655172414,0.1336206896551724,0.8577586206896551
1360,2016,OATS,SOUTH CAROLINA,1472.0,7000,9.6875,70,7.116538883,4963.031,0.2107843137254902,0.23529411764705882,0.553921568627451
1361,2016,OATS,SOUTH CAROLINA,1472.0,7000,9.6875,70,7.116538883,4963.031,0.015915119363395226,0.2493368700265252,0.7347480106100795
1362,2015,OATS,SOUTH CAROLINA,1856.0,9000,10.0,69,6.430163481,4896.006,0.175,0.125,0.7
1363,2015,OATS,SOUTH CAROLINA,1856.0,9000,10.0,69,6.430163481,4896.006,0.015037593984962405,0.17293233082706766,0.8120300751879699
1364,2014,OATS,SOUTH CAROLINA,1984.0,10000,11.25,68,7.159520979,4826.858,0.0743801652892562,0.11570247933884298,0.8099173553719008
1365,2014,OATS,SOUTH CAROLINA,1984.0,10000,11.25,68,7.159520979,4826.858,0.009569377990430622,0.17464114832535885,0.8157894736842105
1366,2013,OATS,SOUTH CAROLINA,1888.0,9000,11.25,71,6.431265737,4766.469,0.06930693069306931,0.1485148514851485,0.7821782178217822
1367,2013,OATS,SOUTH CAROLINA,1888.0,9000,11.25,71,6.431265737,4766.469,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1368,2019,CORN,SOUTH CAROLINA,5936.0,350000,8.285714286,68,6.276800323,5157.702,0.3360995850622407,0.15767634854771784,0.5062240663900415
1369,2019,CORN,SOUTH CAROLINA,5936.0,350000,8.285714286,68,6.276800323,5157.702,0.032015065913371,0.21657250470809794,0.751412429378531
1370,2018,CORN,SOUTH CAROLINA,7112.0,310000,7.839285714,73,5.926824754,5091.702,0.4515539305301645,0.1956124314442413,0.35283363802559414
1371,2018,CORN,SOUTH CAROLINA,7112.0,310000,7.839285714,73,5.926824754,5091.702,0.02513291445142581,0.318994683421943,0.6558724021266312
1372,2017,CORN,SOUTH CAROLINA,7616.0,325000,6.571428571,70,5.519088423,5027.102,0.2023121387283237,0.16377649325626203,0.6339113680154143
1373,2017,CORN,SOUTH CAROLINA,7616.0,325000,6.571428571,70,5.519088423,5027.102,0.008620689655172414,0.1336206896551724,0.8577586206896551
1374,2016,CORN,SOUTH CAROLINA,7112.0,350000,6.607142857,70,6.079178788,4963.031,0.2107843137254902,0.23529411764705882,0.553921568627451
1375,2016,CORN,SOUTH CAROLINA,7112.0,350000,6.607142857,70,6.079178788,4963.031,0.015915119363395226,0.2493368700265252,0.7347480106100795
1376,2015,CORN,SOUTH CAROLINA,5208.0,260000,7.142857143,69,6.13465588,4896.006,0.175,0.125,0.7
1377,2015,CORN,SOUTH CAROLINA,5208.0,260000,7.142857143,69,6.13465588,4896.006,0.015037593984962405,0.17293233082706766,0.8120300751879699
1378,2014,CORN,SOUTH CAROLINA,6552.0,280000,7.410714286,68,5.808497604,4826.858,0.0743801652892562,0.11570247933884298,0.8099173553719008
1379,2014,CORN,SOUTH CAROLINA,6552.0,280000,7.410714286,68,5.808497604,4826.858,0.009569377990430622,0.17464114832535885,0.8157894736842105
1380,2013,CORN,SOUTH CAROLINA,7224.0,335000,9.107142857,71,5.891458107,4766.469,0.06930693069306931,0.1485148514851485,0.7821782178217822
1381,2013,CORN,SOUTH CAROLINA,7224.0,335000,9.107142857,71,5.891458107,4766.469,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1382,2019,WHEAT,SOUTH CAROLINA,2880.0,45000,8.7,68,5.623615687,5157.702,0.3360995850622407,0.15767634854771784,0.5062240663900415
1383,2019,WHEAT,SOUTH CAROLINA,2880.0,45000,8.7,68,5.623615687,5157.702,0.032015065913371,0.21657250470809794,0.751412429378531
1384,2018,WHEAT,SOUTH CAROLINA,3240.0,65000,8.483333333,73,5.91505509,5091.702,0.4515539305301645,0.1956124314442413,0.35283363802559414
1385,2018,WHEAT,SOUTH CAROLINA,3240.0,65000,8.483333333,73,5.91505509,5091.702,0.02513291445142581,0.318994683421943,0.6558724021266312
1386,2017,WHEAT,SOUTH CAROLINA,2940.0,75000,9.566666667,70,6.458714879,5027.102,0.2023121387283237,0.16377649325626203,0.6339113680154143
1387,2017,WHEAT,SOUTH CAROLINA,2940.0,75000,9.566666667,70,6.458714879,5027.102,0.008620689655172414,0.1336206896551724,0.8577586206896551
1388,2016,WHEAT,SOUTH CAROLINA,2580.0,50000,7.8,70,5.565028635,4963.031,0.2107843137254902,0.23529411764705882,0.553921568627451
1389,2016,WHEAT,SOUTH CAROLINA,2580.0,50000,7.8,70,5.565028635,4963.031,0.015915119363395226,0.2493368700265252,0.7347480106100795
1390,2015,WHEAT,SOUTH CAROLINA,2760.0,160000,8.0,69,6.211833161,4896.006,0.175,0.125,0.7
1391,2015,WHEAT,SOUTH CAROLINA,2760.0,160000,8.0,69,6.211833161,4896.006,0.015037593984962405,0.17293233082706766,0.8120300751879699
1392,2014,WHEAT,SOUTH CAROLINA,3120.0,220000,9.566666667,68,6.490074429,4826.858,0.0743801652892562,0.11570247933884298,0.8099173553719008
1393,2014,WHEAT,SOUTH CAROLINA,3120.0,220000,9.566666667,68,6.490074429,4826.858,0.009569377990430622,0.17464114832535885,0.8157894736842105
1394,2013,WHEAT,SOUTH CAROLINA,3240.0,265000,11.03333333,71,5.590236025,4766.469,0.06930693069306931,0.1485148514851485,0.7821782178217822
1395,2013,WHEAT,SOUTH CAROLINA,3240.0,265000,11.03333333,71,5.590236025,4766.469,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1396,2019,OATS,SOUTH DAKOTA,2624.0,75000,8.78125,70,6.195152442,887.852,0.032015065913371,0.21657250470809794,0.751412429378531
1397,2019,OATS,SOUTH DAKOTA,2624.0,75000,8.78125,70,6.195152442,887.852,0.6748768472906403,0.034482758620689655,0.29064039408866993
1398,2018,OATS,SOUTH DAKOTA,2624.0,95000,8.34375,71,6.156373499,879.386,0.02513291445142581,0.318994683421943,0.6558724021266312
1399,2018,OATS,SOUTH DAKOTA,2624.0,95000,8.34375,71,6.156373499,879.386,0.7817679558011049,0.06721915285451197,0.15101289134438306
1400,2017,OATS,SOUTH DAKOTA,2240.0,60000,7.65625,72,6.313197204,873.732,0.008620689655172414,0.1336206896551724,0.8577586206896551
1401,2017,OATS,SOUTH DAKOTA,2240.0,60000,7.65625,72,6.313197204,873.732,0.4126315789473684,0.14105263157894737,0.4463157894736842
1402,2016,OATS,SOUTH DAKOTA,2624.0,110000,6.15625,73,6.324270089,863.693,0.015915119363395226,0.2493368700265252,0.7347480106100795
1403,2016,OATS,SOUTH DAKOTA,2624.0,110000,6.15625,73,6.324270089,863.693,0.6721311475409836,0.04918032786885246,0.2786885245901639
1404,2015,OATS,SOUTH DAKOTA,2784.0,145000,6.59375,68,5.707488987,854.663,0.015037593984962405,0.17293233082706766,0.8120300751879699
1405,2015,OATS,SOUTH DAKOTA,2784.0,145000,6.59375,68,5.707488987,854.663,0.5263157894736842,0.12030075187969924,0.3533834586466165
1406,2014,OATS,SOUTH DAKOTA,2976.0,100000,9.40625,69,6.119216009,849.67,0.009569377990430622,0.17464114832535885,0.8157894736842105
1407,2014,OATS,SOUTH DAKOTA,2976.0,100000,9.40625,69,6.119216009,849.67,0.37254901960784315,0.10784313725490197,0.5196078431372549
1408,2013,OATS,SOUTH DAKOTA,2464.0,120000,11.46875,70,5.571401169,842.751,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1409,2013,OATS,SOUTH DAKOTA,2464.0,120000,11.46875,70,5.571401169,842.751,0.26582278481012656,0.17721518987341772,0.5569620253164557
1410,2019,BARLEY,SOUTH DAKOTA,2064.0,9000,7.395833333,70,6.098369122,887.127,0.032015065913371,0.21657250470809794,0.751412429378531
1411,2019,BARLEY,SOUTH DAKOTA,2064.0,9000,7.395833333,70,6.098369122,887.127,0.6748768472906403,0.034482758620689655,0.29064039408866993
1412,2018,BARLEY,SOUTH DAKOTA,2640.0,13000,7.604166667,71,5.695267822,879.386,0.02513291445142581,0.318994683421943,0.6558724021266312
1413,2018,BARLEY,SOUTH DAKOTA,2640.0,13000,7.604166667,71,5.695267822,879.386,0.7817679558011049,0.06721915285451197,0.15101289134438306
1414,2015,BARLEY,SOUTH DAKOTA,1776.0,19000,6.770833333,72,5.618094446,854.663,0.015037593984962405,0.17293233082706766,0.8120300751879699
1415,2015,BARLEY,SOUTH DAKOTA,1776.0,19000,6.770833333,72,5.618094446,854.663,0.5263157894736842,0.12030075187969924,0.3533834586466165
1416,2014,BARLEY,SOUTH DAKOTA,2496.0,17000,7.291666667,73,6.435785799,849.67,0.009569377990430622,0.17464114832535885,0.8157894736842105
1417,2014,BARLEY,SOUTH DAKOTA,2496.0,17000,7.291666667,73,6.435785799,849.67,0.37254901960784315,0.10784313725490197,0.5196078431372549
1418,2013,BARLEY,SOUTH DAKOTA,2592.0,19000,8.854166667,68,6.176644228,842.751,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1419,2013,BARLEY,SOUTH DAKOTA,2592.0,19000,8.854166667,68,6.176644228,842.751,0.26582278481012656,0.17721518987341772,0.5569620253164557
1420,2019,CORN,SOUTH DAKOTA,8064.0,3870000,5.928571429,67,6.21084479,887.127,0.032015065913371,0.21657250470809794,0.751412429378531
1421,2019,CORN,SOUTH DAKOTA,8064.0,3870000,5.928571429,67,6.21084479,887.127,0.6748768472906403,0.034482758620689655,0.29064039408866993
1422,2018,CORN,SOUTH DAKOTA,8960.0,4860000,5.928571429,69,6.012696655,879.386,0.02513291445142581,0.318994683421943,0.6558724021266312
1423,2018,CORN,SOUTH DAKOTA,8960.0,4860000,5.928571429,69,6.012696655,879.386,0.7817679558011049,0.06721915285451197,0.15101289134438306
1424,2017,CORN,SOUTH DAKOTA,8120.0,5080000,6.089285714,70,5.908770059,873.732,0.008620689655172414,0.1336206896551724,0.8577586206896551
1425,2017,CORN,SOUTH DAKOTA,8120.0,5080000,6.089285714,70,5.908770059,873.732,0.4126315789473684,0.14105263157894737,0.4463157894736842
1426,2016,CORN,SOUTH DAKOTA,9016.0,5130000,7.232142857,71,6.049801781,863.693,0.015915119363395226,0.2493368700265252,0.7347480106100795
1427,2016,CORN,SOUTH DAKOTA,9016.0,5130000,7.232142857,71,6.049801781,863.693,0.6721311475409836,0.04918032786885246,0.2786885245901639
1428,2015,CORN,SOUTH DAKOTA,8904.0,5030000,6.928571429,72,6.010095853,854.663,0.015037593984962405,0.17293233082706766,0.8120300751879699
1429,2015,CORN,SOUTH DAKOTA,8904.0,5030000,6.928571429,72,6.010095853,854.663,0.5263157894736842,0.12030075187969924,0.3533834586466165
1430,2014,CORN,SOUTH DAKOTA,8288.0,5320000,6.767857143,73,5.738678895,849.67,0.009569377990430622,0.17464114832535885,0.8157894736842105
1431,2014,CORN,SOUTH DAKOTA,8288.0,5320000,6.767857143,73,5.738678895,849.67,0.37254901960784315,0.10784313725490197,0.5196078431372549
1432,2013,CORN,SOUTH DAKOTA,7672.0,5860000,8.642857143,68,5.74055541,842.751,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1433,2013,CORN,SOUTH DAKOTA,7672.0,5860000,8.642857143,68,5.74055541,842.751,0.26582278481012656,0.17721518987341772,0.5569620253164557
1434,2019,WHEAT,SOUTH DAKOTA,2886.0,1360000,7.183333333,67,5.790768046,887.127,0.032015065913371,0.21657250470809794,0.751412429378531
1435,2019,WHEAT,SOUTH DAKOTA,2886.0,1360000,7.183333333,67,5.790768046,887.127,0.6748768472906403,0.034482758620689655,0.29064039408866993
1436,2018,WHEAT,SOUTH DAKOTA,2664.0,1628000,8.466666667,69,5.915546415,879.386,0.02513291445142581,0.318994683421943,0.6558724021266312
1437,2018,WHEAT,SOUTH DAKOTA,2664.0,1628000,8.466666667,69,5.915546415,879.386,0.7817679558011049,0.06721915285451197,0.15101289134438306
1438,2017,WHEAT,SOUTH DAKOTA,2088.0,1196000,8.166666667,70,6.242528278,873.732,0.008620689655172414,0.1336206896551724,0.8577586206896551
1439,2017,WHEAT,SOUTH DAKOTA,2088.0,1196000,8.166666667,70,6.242528278,873.732,0.4126315789473684,0.14105263157894737,0.4463157894736842
1440,2016,WHEAT,SOUTH DAKOTA,3096.0,2157000,7.083333333,71,6.036079266,863.693,0.015915119363395226,0.2493368700265252,0.7347480106100795
1441,2016,WHEAT,SOUTH DAKOTA,3096.0,2157000,7.083333333,71,6.036079266,863.693,0.6721311475409836,0.04918032786885246,0.2786885245901639
1442,2015,WHEAT,SOUTH DAKOTA,2772.0,2236000,7.616666667,72,5.829898502,854.663,0.015037593984962405,0.17293233082706766,0.8120300751879699
1443,2015,WHEAT,SOUTH DAKOTA,2772.0,2236000,7.616666667,72,5.829898502,854.663,0.5263157894736842,0.12030075187969924,0.3533834586466165
1444,2014,WHEAT,SOUTH DAKOTA,3330.0,2364000,9.333333333,73,6.088064451,849.67,0.009569377990430622,0.17464114832535885,0.8157894736842105
1445,2014,WHEAT,SOUTH DAKOTA,3330.0,2364000,9.333333333,73,6.088064451,849.67,0.37254901960784315,0.10784313725490197,0.5196078431372549
1446,2013,WHEAT,SOUTH DAKOTA,2532.0,1839000,10.9,68,6.469370954,842.751,0.0027548209366391185,0.1046831955922865,0.8925619834710744
1447,2013,WHEAT,SOUTH DAKOTA,2532.0,1839000,10.9,68,6.469370954,842.751,0.26582278481012656,0.17721518987341772,0.5569620253164557
1448,2019,CORN,TENNESSEE,9912.0,910000,6.75,67,6.002481605,6830.325,0.6748768472906403,0.034482758620689655,0.29064039408866993
1449,2019,CORN,TENNESSEE,9912.0,910000,6.75,67,6.002481605,6830.325,0.49426674713337354,0.09656004828002414,0.4091732045866023
1450,2018,CORN,TENNESSEE,9408.0,670000,6.678571429,70,6.212369363,6778.18,0.7817679558011049,0.06721915285451197,0.15101289134438306
1451,2018,CORN,TENNESSEE,9408.0,670000,6.678571429,70,6.212369363,6778.18,0.5893363584798639,0.14339194554736245,0.26727169597277367
1452,2017,CORN,TENNESSEE,9576.0,710000,6.089285714,70,5.765308943,6714.748,0.4126315789473684,0.14105263157894737,0.4463157894736842
1453,2017,CORN,TENNESSEE,9576.0,710000,6.089285714,70,5.765308943,6714.748,0.2186625194401244,0.13188180404354588,0.6494556765163297
1454,2016,CORN,TENNESSEE,8456.0,830000,6.142857143,68,5.740764682,6651.277,0.6721311475409836,0.04918032786885246,0.2786885245901639
1455,2016,CORN,TENNESSEE,8456.0,830000,6.142857143,68,5.740764682,6651.277,0.27949852507374634,0.21976401179941002,0.5007374631268436
1456,2015,CORN,TENNESSEE,8960.0,730000,6.482142857,68,5.879119455,6595.354,0.5263157894736842,0.12030075187969924,0.3533834586466165
1457,2015,CORN,TENNESSEE,8960.0,730000,6.482142857,68,5.879119455,6595.354,0.20048504446240906,0.17057396928051738,0.6289409862570736
1458,2014,CORN,TENNESSEE,9408.0,840000,6.517857143,70,6.099478745,6544.617,0.37254901960784315,0.10784313725490197,0.5196078431372549
1459,2014,CORN,TENNESSEE,9408.0,840000,6.517857143,70,6.099478745,6544.617,0.09777347531461762,0.1452081316553727,0.7570183930300097
1460,2013,CORN,TENNESSEE,8736.0,810000,7.464285714,69,5.674403359,6496.943,0.26582278481012656,0.17721518987341772,0.5569620253164557
1461,2013,CORN,TENNESSEE,8736.0,810000,7.464285714,69,5.674403359,6496.943,0.0645933014354067,0.1519138755980861,0.7834928229665071
1462,2019,WHEAT,TENNESSEE,4020.0,215000,9.55,72,6.020445317,6830.325,0.6748768472906403,0.034482758620689655,0.29064039408866993
1463,2019,WHEAT,TENNESSEE,4020.0,215000,9.55,72,6.020445317,6830.325,0.49426674713337354,0.09656004828002414,0.4091732045866023
1464,2018,WHEAT,TENNESSEE,3900.0,285000,8.5,72,6.435917308,6778.18,0.7817679558011049,0.06721915285451197,0.15101289134438306
1465,2018,WHEAT,TENNESSEE,3900.0,285000,8.5,72,6.435917308,6778.18,0.5893363584798639,0.14339194554736245,0.26727169597277367
1466,2017,WHEAT,TENNESSEE,4200.0,275000,6.633333333,67,5.505393833,6714.748,0.4126315789473684,0.14105263157894737,0.4463157894736842
1467,2017,WHEAT,TENNESSEE,4200.0,275000,6.633333333,67,5.505393833,6714.748,0.2186625194401244,0.13188180404354588,0.6494556765163297
1468,2016,WHEAT,TENNESSEE,4380.0,335000,5.733333333,70,5.677719902,6651.277,0.6721311475409836,0.04918032786885246,0.2786885245901639
1469,2016,WHEAT,TENNESSEE,4380.0,335000,5.733333333,70,5.677719902,6651.277,0.27949852507374634,0.21976401179941002,0.5007374631268436
1470,2015,WHEAT,TENNESSEE,4080.0,395000,7.95,70,5.719014989,6595.354,0.5263157894736842,0.12030075187969924,0.3533834586466165
1471,2015,WHEAT,TENNESSEE,4080.0,395000,7.95,70,5.719014989,6595.354,0.20048504446240906,0.17057396928051738,0.6289409862570736
1472,2014,WHEAT,TENNESSEE,3960.0,475000,10.56666667,68,6.275572298,6544.617,0.37254901960784315,0.10784313725490197,0.5196078431372549
1473,2014,WHEAT,TENNESSEE,3960.0,475000,10.56666667,68,6.275572298,6544.617,0.09777347531461762,0.1452081316553727,0.7570183930300097
1474,2013,WHEAT,TENNESSEE,4260.0,575000,11.65,68,6.275384607,6496.943,0.26582278481012656,0.17721518987341772,0.5569620253164557
1475,2013,WHEAT,TENNESSEE,4260.0,575000,11.65,68,6.275384607,6496.943,0.0645933014354067,0.1519138755980861,0.7834928229665071
1476,2019,OATS,TEXAS,1600.0,40000,13.3125,67,5.901100841,29234.361,0.49426674713337354,0.09656004828002414,0.4091732045866023
1477,2019,OATS,TEXAS,1600.0,40000,13.3125,67,5.901100841,29234.361,0.012468407750631846,0.15720303285593934,0.8303285593934289
1478,2018,OATS,TEXAS,1600.0,50000,15.0625,76,5.644486582,28624.564,0.5893363584798639,0.14339194554736245,0.26727169597277367
1479,2018,OATS,TEXAS,1600.0,50000,15.0625,76,5.644486582,28624.564,0.02096006745768837,0.33975787508281635,0.6392820574594953
1480,2017,OATS,TEXAS,1440.0,60000,13.375,76,6.235461772,28291.024,0.2186625194401244,0.13188180404354588,0.6494556765163297
1481,2017,OATS,TEXAS,1440.0,60000,13.375,76,6.235461772,28291.024,0.007004002287021155,0.11692395654659805,0.8760720411663808
1482,2016,OATS,TEXAS,1600.0,60000,12.59375,65,6.28236237,27914.064,0.27949852507374634,0.21976401179941002,0.5007374631268436
1483,2016,OATS,TEXAS,1600.0,60000,12.59375,65,6.28236237,27914.064,0.017759121730707136,0.21601549886987406,0.7662253793994188
